author,text,likes,publishedAt,sentiment
@amandawallace891,americans see unbalanced countries trades canada every countryi stand behind president 100,1,2025-03-16T15:22:37Z,Neutral
@vuton7670,pay easy put another 100 tariffs,0,2025-03-16T15:21:53Z,Neutral
@jameslewis1605,lmao canadians polite watch newsreels justin rude,0,2025-03-16T15:20:22Z,Negative
@fhlMaxwellslaBestia,2024 trump 2028,0,2025-03-16T15:20:07Z,Neutral
@davechristensen5217,cnbc making news rather reporting news,0,2025-03-16T15:19:51Z,Neutral
@patriot4757,cnbc told us 4 years brandon running country,0,2025-03-16T15:19:38Z,Neutral
@Kmn55650,america trusted anymore circumstances moment liar chief elected trust flew window bath water anything says counted trusted period elbows gloves,0,2025-03-16T15:19:01Z,Neutral
@JeffY-y3z,come acceptable nations put expensive tariffs taxes products produce horror products shipped producers manufacturers attempt sell products like meat cars consumer products overseas almost invariably tariffedtaxed max,0,2025-03-16T15:18:59Z,Negative
@jameslewis1605,wont paying anything let rot corrode shelf,0,2025-03-16T15:17:34Z,Negative
@billieeyelash7015,think time collect 51st state,0,2025-03-16T15:17:20Z,Neutral
@berniefleming2766,stop lying american public know many mentally ill persons watching believe stop point blank spewing fear hatred downright evel sit making rile people,0,2025-03-16T15:17:19Z,Negative
@ewed418,btw trump sink canadas economy canadians done crap decades real estate bubble virtually market making economy spin,0,2025-03-16T15:16:10Z,Negative
@--_-_-_-74..,usa needs take care people f canada,0,2025-03-16T15:16:05Z,Neutral
@grizzlyblackpowder1960,worried despite propaganda china agreed pay tariffs without pause right committing replace needed goods offered canada raising tariffs canadian goods 100 news keeps reporting canada canada take long replace,0,2025-03-16T15:15:29Z,Negative
@larrydean1252,fools looked charge us charge amount,0,2025-03-16T15:14:44Z,Negative
@directcoolingservice7225,fake news creating conflict,0,2025-03-16T15:14:40Z,Negative
@msx701,many grasp whats going isnt permanent stop canada ripping us fair trade protect border art deal understand many struggle read money dept ed gets dumber americans get dems narrow vision,1,2025-03-16T15:13:12Z,Negative
@silverstreammusic1325,people disgusting cant drop hammer continue slam slur distort truth try panic americansbryou license revoked journalists fear mongers,2,2025-03-16T15:12:42Z,Negative
@dennishall5017,zero tariffs two countries canada tariffs high 250 us fact,4,2025-03-16T15:11:27Z,Neutral
@jjsdjt760,media spouts lies purple haired septum pierced goofballs willingly listen,1,2025-03-16T15:11:21Z,Negative
@Allen-k6n1o,yankees,0,2025-03-16T15:11:11Z,Neutral
@Allen-k6n1o,trump,0,2025-03-16T15:10:44Z,Negative
@MF-qf7bs,important tariffs trade wars dismantling constitutional government replaced dictatorship economic ruin market crash starting war yemen whatever else smoke screen distraction keep american people ousting corrupt justices traitors government selling us corporate owners long protesting prices corporate greed elon fighting trump senator congressional minions sides isles dont care elon tesla troubles want traitors constitution government accomplish coup taking place succeed bet last election last one,0,2025-03-16T15:10:38Z,Negative
@denastever2110,friend america isreal every one else uses us hates us truduo didnt retire,2,2025-03-16T15:10:35Z,Negative
@earlbutkay251,need gain common senses readers followers country tares planted means evil trying destroy good america stronghold wisdom hope love lose god theres one stop trying let god savior turn right,0,2025-03-16T15:10:08Z,Negative
@wylddawg,whats good goose bris good gander,27,2025-03-16T15:09:53Z,Positive
@dwalden3361,40 trillion national debt climbing need pay period whatever cost,2,2025-03-16T15:09:15Z,Negative
@buzzowen5882,americans paying canadas tariffs decades,16,2025-03-16T15:08:05Z,Neutral
@kel7483,tariffs good canada good us,292,2025-03-16T15:06:18Z,Positive
@johnstone1526,canada sells nothing americans cant provide live without good luck,2,2025-03-16T15:03:49Z,Negative
@marksmelser6431,yall using position media outlet spread negativity tariffs help america remember changes like take time become way negotiate future trade relationships,1,2025-03-16T15:02:48Z,Neutral
@veefreedom8174,canada milked us many many years us weak go swim snow canada hearting citizen stupid muslim invating country take soon,1,2025-03-16T15:02:26Z,Negative
@randallwilliamson3838,interesting thing trump wants tariffs dems want higher corporate tax either way people pay difference tariffs hitting foreign companies giving incentives companies move america hands tariffs better two,3,2025-03-16T15:01:27Z,Neutral
@beetlejuiceification,geezewho win canada united states america usa 320 mil people half buys lots stuff say buying population canada,0,2025-03-16T14:58:35Z,Neutral
@BlancGivre,lutnik sounds like used cars salesman,2,2025-03-16T14:58:30Z,Negative
@susanknight9,longer taken advantage canada want free trade drop tariffs us goods wouldnt put tariffs products protect industries benefit country whats good goose good gander,1,2025-03-16T14:58:17Z,Positive
@daletwoalways,propaganda machine got hens pecking need get life much president win get hug get huge win giant,1,2025-03-16T14:58:13Z,Neutral
@c-bass413,canada like many countries tariff bejezus ushes trying eliminate trade deficit amp fair trade hard understand,1,2025-03-16T14:57:08Z,Neutral
@ChrisS-id2gk,stop lies cnbc,20,2025-03-16T14:56:59Z,Negative
@tonyshoe3131,voted trump,2,2025-03-16T14:56:56Z,Neutral
@richardatwood4840,honesty would rather pay trumps tariffs line pockets corrupt politicians seek dismantle americahands,190,2025-03-16T14:56:36Z,Negative
@sambonedallas,fell liberal bias voicescanada annexed trump send every undocumented immigrant new territory,1,2025-03-16T14:56:12Z,Negative
@TimothyDraper-ig6mh,win end need us need,1,2025-03-16T14:55:24Z,Neutral
@1fishtails,fake news ones worry canada get nothing us dont worry media fear mongering trump us debt free time maga,1,2025-03-16T14:54:32Z,Negative
@EverettDenny-rd7ed,come folksit aint rocket science simply avoid tariff products find alternate like products temporarily go without mission accomplished really simple 3rd grader understand,0,2025-03-16T14:54:20Z,Neutral
@CherylALP,bs go trump go,1,2025-03-16T14:53:58Z,Neutral
@brightspark2633,href,0,2025-03-16T14:53:27Z,Neutral
@BlaineHitchcock-eo8xq,profiting idiots,0,2025-03-16T14:52:52Z,Negative
@Brenda-i2k,going stop son mucky taking drugs going stop taking drugs,0,2025-03-16T14:51:01Z,Negative
@tentonic44,america trusts trump decisions voted forand wont stop winning leadership maga,1,2025-03-16T14:50:15Z,Neutral
@wesdowner5636,dont buy product dont pay tariff,0,2025-03-16T14:49:49Z,Negative
@richardmurray9204,dont buy canadian products havent bought canadian whiskey 30 years,4,2025-03-16T14:48:47Z,Negative
@michaelkersey2954,canadians paying,0,2025-03-16T14:48:20Z,Neutral
@andrewjohnson4021,impeach orange man,1,2025-03-16T14:48:18Z,Negative
@kirkboswell2575,biased reporting ignores fact canada subsidizes farmers indistries ie give money sell products us cheaper us make hidden tariff going decades president trump insisting fairness subsidized products equalizing tariffs yes theres lot back forth rhetoric first time us insisted actually fair trade,1,2025-03-16T14:48:17Z,Neutral
@sterlingarcher2702,never mind canada puts tariffs us products ungodly percentages lul yea lets blame trump,1,2025-03-16T14:48:16Z,Negative
@dougpatasky8426,full sh recipcal tariffs fair u understand,1,2025-03-16T14:47:48Z,Neutral
@jimatkinson9126,typical liberal press cnbc dont know sht shineola frigging real research instead holding group huggins singing quotwe shall overcomequot bs,1,2025-03-16T14:46:28Z,Negative
@LoganWSmith,never best friends,1,2025-03-16T14:46:05Z,Neutral
@johnnypunish,trumps sales tax us citizens stooooopid,0,2025-03-16T14:44:29Z,Negative
@DwaineMoon-i4t,yes let us keep paying steep tariffs put us leveling playing field canada wants eat cake eat,1,2025-03-16T14:43:47Z,Neutral
@SusieAnderson-ds7dq,go canada,0,2025-03-16T14:43:39Z,Neutral
@scottade6060,dont care fake news anymore simply clicked leave note listen anything say,3,2025-03-16T14:43:26Z,Neutral
@firstname3628,headline biased really upset transition implement correction broken system quit making look like trump hurting us purpose end goal sick bs narrative,0,2025-03-16T14:43:12Z,Negative
@marcdavenport8093,worries work fine,0,2025-03-16T14:43:08Z,Positive
@tekman4932,domestic products cheaper foreign one people buy american products thats economic strategy,1,2025-03-16T14:41:50Z,Neutral
@danielread1942,nbc pathetic gaslighting network bs one trusts reports bought paid deep state youve exsposed,1,2025-03-16T14:41:48Z,Negative
@yaryar1,maga hell yeah,1,2025-03-16T14:40:55Z,Positive
@SeiyaSoiya-un4jj,canadians drive us shop duty frees way theyve forever since canada import taxes american products decades,0,2025-03-16T14:40:31Z,Neutral
@ronTresh-z9c,people smoking lol united states america gives canada aid every year give two billion dollars cut going happen canada screwing america trade forever think canada kiss americas butt cut,1,2025-03-16T14:39:42Z,Negative
@PopoBig-ml2fn,democrat stopped watching fake news media,2,2025-03-16T14:38:26Z,Negative
@LasherZ1,quit ripping us canada,11,2025-03-16T14:37:13Z,Negative
@candicewitzkoske3155,ill bet american people hurt watch see,4,2025-03-16T14:36:50Z,Negative
@NC-oy8hq,wont pay canada,0,2025-03-16T14:36:46Z,Neutral
@AlfredCottlepot,tariffs effect average american fear mongering,1,2025-03-16T14:34:58Z,Negative
@s73v306,trumps deal said many people dont realize encourages manufacturing back us simple,1,2025-03-16T14:34:45Z,Negative
@UnpredictableProductionZ,tariff truly beautiful word true 1590s quotarithmetical tablequot also quotofficial list table customs duties goods import exportquot also quota law regulating import dutiesquot italian tariffa quottariff price assessmentquot medieval latin tarifa quotlist prices book ratesquot ultimately arabic tarif quotinformation notification making known inventory fees paidquot,0,2025-03-16T14:34:01Z,Positive
@valerieroberts8241,guessing americans know pay huge tariffs countries media apparently homework surprise,1,2025-03-16T14:33:57Z,Neutral
@Atomicdog-z3e,canadians pay much,0,2025-03-16T14:33:13Z,Neutral
@dilenaking4746,right pockets thats howbrbooth,0,2025-03-16T14:32:48Z,Neutral
@doomhigher,wont 70 gdp us hurt,0,2025-03-16T14:31:56Z,Negative
@AndyF.525,cant believe anything cnbc,41,2025-03-16T14:31:40Z,Negative
@A.I.Friends,much im going make investing america,0,2025-03-16T14:31:32Z,Neutral
@sedoff1948,nbc fake news always trump derangement syndrome tedious boring,1,2025-03-16T14:30:33Z,Negative
@christopherwalker1722,fake news losers heil trump,2,2025-03-16T14:29:55Z,Negative
@trumpforever1776,dont move canada think great trump standing america unlike losers,1,2025-03-16T14:29:52Z,Neutral
@F3udF1st,feel need explain tariff everytime knowwwa,3,2025-03-16T14:29:48Z,Neutral
@minime1721,personally could care less dont buy single thing canada anyway china mexico venezuela russia eu america ect country,2,2025-03-16T14:29:34Z,Negative
@언더스텐드,nhl,0,2025-03-16T14:28:44Z,Neutral
@1Adam20,gas electricity steel lumber things abundance us suffering tariffs likely however without deliveries us yall gon na stuck production surpluses making canada sit supplies demand,0,2025-03-16T14:28:01Z,Negative
@KaiserBlade,wont pay href american br get see works duh,1,2025-03-16T14:27:44Z,Neutral
@Fullmetalbeard,cant wait canada become 51st state canada wont able survive,0,2025-03-16T14:26:57Z,Negative
@chrisward4576,think 200 billion year would take care,0,2025-03-16T14:26:57Z,Neutral
@Bob-d4s2m,tariffs place countries tariffs american goods 0 democrats complaining us matching countries tariffs ridiculous charity world time us stop acting like,8,2025-03-16T14:26:31Z,Negative
@barrybraun9539,time make america great,3,2025-03-16T14:26:26Z,Positive
@FedUp177,anything pay due tariffs fade comparison biden sent ukraine countries milking us long,0,2025-03-16T14:26:03Z,Neutral
@New-and-vintage-toy-collector,love canada 250 tariffs us dairy lumber ever yet cry president trump says 25 tariffs stop chinese drugs flowing nation cry fair canadians soft learned bunch babies north,1,2025-03-16T14:25:10Z,Negative
@KKKKXX44,dont buy anything canada nothing pay,1,2025-03-16T14:25:03Z,Negative
@luckyluc25,arent democrats complaining tariffs canada put rest world complain tariffs defending country put tariffs countries trump said hes already,13,2025-03-16T14:24:27Z,Neutral
@vandalorianvandalorian4769,hey democrackheads lost go sit corner,1,2025-03-16T14:24:04Z,Negative
@JdjKk-oo3wg,gaslighting,1,2025-03-16T14:21:00Z,Negative
@mikeivanov6350,bring americans tired taken advantage dont let luney leftist fool drivers seat,1,2025-03-16T14:19:22Z,Negative
@Truthbetoldfinally,social media ablaze noncoverage space rescue missionhmm,0,2025-03-16T14:19:21Z,Negative
@deborahwarrick4344,people people idiots please educate,1,2025-03-16T14:18:25Z,Negative
@HeinzGuderian_,compare tariffs 2 countries see ones insane nothing like 280300 tariff goods make look like youre serious free trade canada needs drop tariffs us products well likewise trade without tariffs first canada,10,2025-03-16T14:17:26Z,Neutral
@user-ln8hp4vt5z,opinionated propaganda media scum integrity pure media scum fjb bidenomics democratic cult thank president trump pure media scum,2,2025-03-16T14:16:10Z,Negative
@bobsmith6141,calm leftist news scare tactics everything iron fine negotiating tool even playing field,1,2025-03-16T14:14:50Z,Negative
@HarmonixsLoL,really interested know trumps endgame either hes making 1000 iq play dumb af one nothing time tell,0,2025-03-16T14:13:38Z,Negative
@RussellSimpkin,nbc,1,2025-03-16T14:13:32Z,Neutral
@stevej8478,oh go away hope one day business close doors,1,2025-03-16T14:13:01Z,Neutral
@swavekbu4959,trump elected bring prices guess missed memo,0,2025-03-16T14:10:02Z,Negative
@StephaneBrissette-p1n,maga people thinks countries pays tariffs imposed usabrbunch uneducated,0,2025-03-16T14:05:43Z,Negative
@Fellow_radek,let pay learn ugly lesson fkin moron gave power,0,2025-03-16T14:04:07Z,Negative
@mankev9255,country reserve currency run trade surplus way countries conduct trade obtain us dollars selling us called triffin paradox foreign countries also use dollars buy us debt thereby financing us debt foreign countries move manufacturing us longer us dollars buy us goods us debt us real pickle,0,2025-03-16T14:02:47Z,Neutral
@pdb8336,clearly seen dumb trump dumb planning destroy us economy truly russian agent helping russian friend china us people think remove idiot face consequences,0,2025-03-16T14:02:04Z,Negative
@silver4silver,reasonable tariff us gt canada think would maybe approx 3 5 mexico however due incessant quotinvasive species overtheborderillegalentrywedontcarelessquot 20 tariffs order day,0,2025-03-16T13:59:18Z,Neutral
@CovidPapii,dont understand liberal position reciprocal tariffs bad dont want self sufficient country,0,2025-03-16T13:54:06Z,Negative
@bobjoatmon1993,trump could say sky blue liberals would deny itbrcanada lot tariffs already trump wants tariffs hes loading canada stops,0,2025-03-16T13:53:38Z,Neutral
@figgerhead,making life unaffordable canadians canada threw trudeau without election overthrow,0,2025-03-16T13:51:05Z,Negative
@Derek-d5m,listen canada dont drop tariffs place export tax 25354550 percent goods coming canada thats going usa usa increase tariffs increase tax wouldnt help us rather harming economy sure makes sense,0,2025-03-16T13:48:06Z,Negative
@judahnanneti5599,countries targeted responsible development countries play protectionist card comes imports save businesses want export without restrictions trade beneficial countries one nation countries spending towards welfare refugees illegals instead security stated president trump trade one way traffic addition leaders nations honest stop misleading people,0,2025-03-16T13:46:59Z,Neutral
@robbielee2148,caanadian leadership oxymoron,0,2025-03-16T13:44:51Z,Negative
@samyost9592,red headed lib knowdoes know usa relied 100 tariffs money instead income tax,0,2025-03-16T13:42:43Z,Neutral
@marcy3098,wake people autocoup stop,0,2025-03-16T13:36:55Z,Negative
@Simoncuerrier,course canada disengage us already developing trading relationships countries canada way dependant us gives canada boost needed secure opportunities exactly,1,2025-03-16T13:35:05Z,Neutral
@SylvainMartin-v6i,canadian want weaken americans heroes protected rights freedoms throughout free world many years canadians americans brothers even trump succeed dividing us better reign brothers thank us protecting us future totalitarian dictatorship trump wants establish image great friend putin well north korea want decline american empire canada always side great friend side border american friends defend constitution ancestors gave us cost blood defending freedoms future dictatorship like trump would like make america enrich friends warning signs lie vigilant american friends stand take arms defend beautiful country within side thank american brothers sisters always watch l,0,2025-03-16T13:29:25Z,Neutral
@bigheadache,needs enemies allies like united states,0,2025-03-16T13:22:05Z,Neutral
@NoTsoLiB,quottariffobiaquot fake news reporters better called leftwing activist propagate fear misinform public,0,2025-03-16T13:17:11Z,Negative
@billjohnson7904,fact trump lying every single thing canada every word said canada lie,1,2025-03-16T13:04:40Z,Negative
@user-fl5cs6nq5l,basically americans pay things youll shortages lot things well brbrlocal american producers may able fill extent overprice america,0,2025-03-16T13:03:53Z,Neutral
@Larry.Roberton,hitler told german people also getting ripped,2,2025-03-16T13:02:46Z,Neutral
@rajendraprasadkudiyal2347,adhbhut cnbc trump maga project dispute tarrif tax terror reason number one nato nato unsc usaukeu ally nato billion pretty donation ally nato big question unsc order nato tarrif trade war conflict wat unsc western world geopalitics icj war criminal proxies terror factory trade route panama redblack sea sad usausa customer inflationary malnours number two frustrated trump awee anytime anyland one belt world trade route project china cold trade war china tik tok donation china uno indi hatkari dunky munky mass deportation massive trade surplus world international exchange currency skyrocket rest majestoy commonwealth forever slave bonded labour currency gutter great comedy trump massive trade deficit resciprocal tarrif maga project sucess number three wtowto nonsense super elite wef time pass discussion debt trap worldbankimf global trade make called developing unsc investment usaid develop global trade fail fly unsc humanity uno humanitarian trump trader trade deficit proxy china china trade surplus sanction effect putin huraaa hai bol oligo jai ho nonsense global trade cold trade war furstrated consumer law fail fly sewadhar,0,2025-03-16T13:00:39Z,Negative
@danielmoore2320,idiot end course disengage america never learn listen,1,2025-03-16T12:55:09Z,Negative
@billjohn3287,stand behind president donald j trump 100brreciprocal tariffs fair anyone puts tariffs usa usa believe previous us presidents beloved president trump cares americans citizens taxpayers america,2,2025-03-16T12:51:22Z,Positive
@lifeisactuallyveryboring.7771,companies hire lot people towel wrapped around head instead creating jobs tariff canada yea seems fair,0,2025-03-16T12:43:35Z,Neutral
@Jaysfan7493,free trade deal broken brusmca trump deal breaking export tax 25 canadian products immediately,0,2025-03-16T12:39:12Z,Negative
@khairulammar6056,gambler becomes presidentnoice,0,2025-03-16T12:38:17Z,Neutral
@MichaelB-gi4lt,lutnick go history one greatest people history one worsti sense latter,1,2025-03-16T12:21:48Z,Neutral
@Nightgypsy,sure going funny watch idiots try fit destroy usa musk trump family midnight move russia,0,2025-03-16T12:05:40Z,Negative
@SusanLarsonLessard,hoing go depression,0,2025-03-16T12:05:33Z,Neutral
@SusanLarsonLessard,trump know put cabada 51st state shove sun dies shine,0,2025-03-16T12:03:56Z,Neutral
@corydor4218,many americans dont understand american consumer paying tariff price hikes american businesses importing goods absorb cost tariffs pass consumers canada impose counter tariffs apply export tax goods services moving south border particularly products demand energy potash critical minerals stop buying goods produced locally sufficient quantities also ramp publicity buy local imports friendlier countries trump set destroy canadian economy minimize damage,0,2025-03-16T12:03:53Z,Negative
@user-ss4qg8fk4r,sorry say canada stands chance dark days ahead,0,2025-03-16T11:52:04Z,Negative
@TimDeGandi,maga cult nazi cult,0,2025-03-16T11:39:10Z,Negative
@grassfireu,tired pearlclutching leftbrbrwhat bunch disingenuous crybabies,0,2025-03-16T11:35:50Z,Negative
@snake10566,countries call friends friends competitors,0,2025-03-16T11:27:23Z,Neutral
@elmermandigma4178,trump musk businessman attitude businessman dont accept loss accept defeat die,2,2025-03-16T10:50:18Z,Negative
@swamprat69er,best friends stab best friends back us done canada,0,2025-03-16T10:43:17Z,Positive
@CAD2039,diversifying trade always something canada never would inconvenient takes extra effort canada uses opportunity strengthen existing trade relationships become less dependant us canada much better long run canadians pay retaliatory tariffs might good idea canada definitely take action time hopefully action walking away,0,2025-03-16T10:39:47Z,Positive
@JoshSingh-y2c,trump supporters stupid enough could convince red ball went behind couch miracle need buy miracle red ball 99,0,2025-03-16T10:37:32Z,Negative
@robfer3994,problem enough jobs americatheres enough skilled workers jobs,0,2025-03-16T10:35:54Z,Neutral
@KevinWendigo63,hey usa time abandon usa join canada 50 new provinces pragmatic flexible robust democracy headofstate strict limits powers,0,2025-03-16T10:35:06Z,Neutral
@DedicatedWrench,long ago trup said need anything canada shut everything people revolt dictator,0,2025-03-16T10:29:29Z,Negative
@PierreLaverne,tariff bs damage done american people havent told canada cutting economic ties us shopping elsewhere get put guy whos known bankrupting everything touched charge,0,2025-03-16T10:01:04Z,Negative
@waynesilva9157,canada get bailed chinese laundered drug money got going thembrshame canada,1,2025-03-16T09:44:10Z,Negative
@annettestevens3173,trump started war cant finish canada whole lot quotenergyquot 100 years trump long gone canada still singing quotnorth strong freequot,0,2025-03-16T09:18:52Z,Negative
@Dr.M.Stephen.P.4037,quotthe cat bag mr honorable president quotbrthe us dollar quotfiat currencyquot meaning value backed gold silver instead quotfull faith creditquot us government ability generate revenue taxation debt brmr honorable usa tarifs money loss usa trade imbalance honorable president sir mr trump talks eye wash reality usa href prints money like news papers aka american dollars backed real gold silver empty gurantee given usa govt aka called usa federal reserve gurantee backed empry works amp empty gurantee usa govt amp usa fooling entire world prints papper money brbrnot backed nothing brits papers money printed amp mr president thinks usa favour world brnext nothing printing usa dollars backed gold nothing gurantee href govt fooled whole world world since 1960 us uses federal reserve produce money written gurantee backed gold silver brsorry say mr president cats bagquot means secret revealed often unexpectedly carelessly brthere real gold silver backing us dollars piece paper mr trump think understand fact usa currency real gurantee uu govt brbasically usa given nothing world worthless papers form usa dollars backed nothing,0,2025-03-16T08:56:50Z,Negative
@ldg332004,sad quotexperts reportersquot mention trade imbalance like big deal many facts omitted brfrom trade war propaganda outlets fact year year canada buys 50 billion dollars worth goods overbrwhat america buys canada quotfree trade quot agreement funny thats never mentioned,0,2025-03-16T08:29:00Z,Negative
@CavemanOfTheCrags,trying blame trump trudeau clown got mess first place amp made worst trying play international tough guy usa,0,2025-03-16T08:27:05Z,Negative
@juniorman6221,appreciate trumps ideas essential evaluate impact people changes youre planning wont happen overnight require months even years take effect theres certainty changes succeed fall short important shift blame onto others,0,2025-03-16T08:24:57Z,Neutral
@Nubbe999,easy fix canada us canada stops selling oil us discounted price instead sells market value open market us would trade deficit 60 billion usd meaning canada would buy us us buys canadabrbrso would win win canada sells market price europe would win even europe another supplier,4,2025-03-16T08:22:24Z,Neutral
@SaintMartins,quotits end amerikkka know itbut feel finequot br thoughts tariffsbr canada,1,2025-03-16T08:15:49Z,Positive
@StEvEn-md8ez,fusa gordie build bridge nothing howe,0,2025-03-16T07:59:23Z,Neutral
@markgeorge5536,canada ironic tariffs imposed trump australia steel aluminium australian beef increase cost big macs us bryes australian beef goes mcdonalds know trump doesnt give sht although thats eats things going get tough americans afford fast food like kfc bird flu mcdonalds end costing much well america bought trumps bs owns,3,2025-03-16T07:59:03Z,Negative
@lilgustav5065,propaganda machine going crazy rn see vid doesnt bring fact trump getting mexico canada things wants tarrifs threat multiple businesses started move companies mexico canada avoid higher taxes new tarrifs resulting thousands american jobs instead jobs countries think trumps bad know eggs dropped lot gas average lower inflation 168 biden 491 inflation multiple multiple months trump hasnt even 2 months hes getting stuff done hell even blew leader isis,0,2025-03-16T07:52:36Z,Negative
@jarek1370,trump face real danger world putin trump seems weak handle biden stronger fought putin trump kneeling front putin,2,2025-03-16T07:41:44Z,Negative
@ajaylakhotia1199,stupid trum,1,2025-03-16T07:39:06Z,Negative
@davejohnstone9942,sad fact drugs including fentanyl illegal guns immigrants coming us canada us huge social issues another quotits faultquot reaction us refuses address internal issues reminds talking 5 year old,33,2025-03-16T07:22:59Z,Negative
@kylirfisher,yeah lets ignore government misspending focus trade war effect anyone besides major trade companies average person importing millions dollars goods us quit fear mongering,0,2025-03-16T07:17:05Z,Negative
@Gary.P604,deal usa leave open blackmail like ukraine well soon free usa every sense world dealing eu amp usa donalds killed relations canada forever socially economically amp usa dangerous threat stay put want nothing ya bye bye mac,1,2025-03-16T07:08:06Z,Negative
@Gary.P604,xl pipeline goes west trans mtnpacific amp keystone go east atlantic friendsallies eu 30 usa paid south usa 30 help nato problem buying european fighters amp naval assets usa f35s oillng diverted overseas need nothing ok diverted cdn govt nothing else amp survive kiss cdn oillng bye amp else move diverted wont back expensive unreliable amp dangerous donalds lost oillng amp fighter sales usa next donald potash exports halt friends amp allies eu gets,0,2025-03-16T07:04:33Z,Negative
@kj6446,according us customs 20x amount fentanyl went us canada came us canada similarly 10k immigrants went us canada 10x amount illegal guns went us canada,1,2025-03-16T07:03:17Z,Neutral
@thepassionfruitdiariessuzi6978,kind jobs everything going tech ai hes dillusional,2,2025-03-16T06:35:51Z,Neutral
@DUCKDODGERS1701,us deficit 30 trillion put tariffs everything long enough deficit wiped long live taxpayer,0,2025-03-16T06:28:47Z,Neutral
@AgricolaDodek,hey emperor great aryan satan brtrump correct assertion tariffs raise government revenue inefficiently compared taxes unlike tariffs alternative forms taxation collect large amounts revenue impose economic distortionsparticularly forms taxation apply low tax rates large tax base way tariffs could replace revenue source example 2024 fiscal year us federal government spent total 64 trillion yet 2024 united states imported 33 trillion worth goods even 100 percent tariff imported goods would enough finance federal government tariff level would also severely cut imports dramatically reducing us revenue inflicting enormous costs economy br brby contrast 60 percent federal governments revenue recent years come personal corporate income taxes americans personal income totaled 247 trillion 2024 combined corporate income make much larger tax base shrivel fast imports hit taxes setting aside negative impact tariffs economic growth even trump carefully select duties maximize tariff revenue impose tariff rates staggering 50 percent tariffs would bring 40 percent revenue generated current us income taxes individuals corporations according analysts peterson institute international economics distortionary costs tariffs would far greater estimate ignores potential retaliation trading partners could slow us economic growth hurting exports brtariff proponents might respond import duties paid countries whereas domestic taxes paid americans line argument ignores actual effect tariffs consumers fact multiple independent studies trumps firstterm tariffs found importers passed along effect border taxes us businesses households end americans paid tariffs foreign companies sweeping scope trumps new tariff proposals could make even painful american consumers strike two united states largest closest trading partners canada mexicocountries united states imports everything energy products food automobile components brunless us savings rise relative investment tariffs directly reduce trade deficit fact tariffs lead foreign investment factories brought back united statesanother stated goal trumps tariff regimethat inflow capital could lead larger trade deficit foreigners dollars gain even greater incentives buy us assets rather goods services brother policies could also increase savings us tax code typically encouraged consumption rather savings shifting balance incentives would help reduce capital inflows help drive trade deficit draconian approach could tax foreign purchases us assets would reduce trade deficit lead higher us interest rates tradeoff may worth including trump brthere several problems trumps hope imposing tariffs create factory jobs given industry tariffs act subsidy subsidize domestic production employment today manufacturing production increasingly intensive inputs machines robots technology human labor new semiconductor factory example may cost 20 billion construct ultimately operates using workers aside highly trained engineers tariffs may thus bring new plants necessarily jobs might come brtariffs also act tax consumption raising prices final products households tariffs intermediate inputs steel effect worse actually work creation manufacturing jobs prioritizing workers one industry expense others economists kadee russ lydia cox estimated every new job created us steel mill benefiting tariff protection 80 workers downstream industries use steel would hurt industries use expensive steel input automobiles machinery farm equipment would become less competitive compared foreign rivals access cheaper steel thus trumps firstterm tariffs found harmed overall us manufacturing employment current plans impose tariffs imported steel aluminum automobile parts across north america result much higher costs cars produced united states brtariffs used achieve national targets rarely best instrument achieve even work often inefficient cause considerable collateral damage foreign retaliation invite reverse initial benefits might yield economists particularly skeptical using tariffs achieve multiple objectives trump apparently wants,0,2025-03-16T06:17:39Z,Neutral
@edselhart6822,cut power,0,2025-03-16T05:55:07Z,Neutral
@KS0102,tariffs essentially tax poor people,4,2025-03-16T05:48:51Z,Negative
@hannnazus,lot tuff talkin usa patriots bullies brbrbut intelligent really kind caring ones thankfully brcream always rises top thank,1,2025-03-16T05:47:06Z,Positive
@3066961,,0,2025-03-16T05:43:34Z,Neutral
@zemajesticsquid,america doesnt exist anymore,0,2025-03-16T05:19:35Z,Negative
@AllenKranawettrr,buying anything made canada,0,2025-03-16T04:21:42Z,Neutral
@geomic21,us become best friends canada even mean,1,2025-03-16T04:03:53Z,Neutral
@hannnazus,href usa experts assuming usa everything needs need dang thing canada well europe wants increase importation canadian critical minerals potash nickel etc,1,2025-03-16T04:03:38Z,Neutral
@BiNumLi,trump says quotwe ripped offquot excuse canadian dollar us69 means canada sells everything us goods energy 31 discount food canada much expensive us folks us cost living much higher us cost living bearing burden trading relationship,0,2025-03-16T04:01:27Z,Negative
@LeslieSim-h3n,thank trump waking canadians creating renewed consistent canadian patriatism,46,2025-03-16T03:57:27Z,Positive
@grarx.elg60txkkl2d0fkalufgxrfe,goofy glasses lady,0,2025-03-16T03:52:36Z,Neutral
@GaryCogdal,pretty obvious trump amp lutnick clue supply management ceo ford,1,2025-03-16T03:46:47Z,Neutral
@mdog6726,war leftist media,0,2025-03-16T03:42:18Z,Negative
@nicknamelesso,quotour best friendquot serious mean quotour worst enemy called democracy valuesquot,3,2025-03-16T03:24:03Z,Negative
@azurespectrum1985,canadian government keep lying large number sikhs smuggling drugs south border remember youre paying tariffs goal along clear stop flow drugs coming reasons weak cover,0,2025-03-16T02:32:13Z,Negative
@Aleksandar6ix,affect economy went road euro theres one north american currency unite without becoming state,0,2025-03-16T02:20:00Z,Neutral
